cell_id,cy,cx,bldg_n,glass_frac,road_segs,shore_dist,mort_n,risk_p,risk,baseline_risk,intervention_risk,expected_reduction,best_intervention,intervention_rankings
652,41.8345,-87.61550000000001,4.0,0.4,17.0,0.09250000000001535,0.0,0.06960618488279416,Low,0.06960618488279416,0.061103492085720114,12.215427136814407,Anti-collision window film,Anti-collision window film (12.2%); Vegetation buffer (12.1%); Reduced night lighting (-9.3%); Wildlife crossing corridor (-23.0%)
653,41.8375,-87.61550000000001,6.0,0.42857142857142855,14.0,0.09250000000001535,0.0,0.14586347257323987,Low,0.14586347257323987,0.12227290949940933,16.17304363982245,Vegetation buffer,Vegetation buffer (16.2%); Reduced night lighting (15.0%); Wildlife crossing corridor (6.0%); Anti-collision window film (5.9%)
654,41.840500000000006,-87.61550000000001,4.0,0.2,10.0,0.09250000000001535,0.0,0.07131917849091811,Low,0.07131917849091811,0.08142768171035138,-14.173611409055278,Anti-collision window film,Anti-collision window film (-14.2%); Vegetation buffer (-19.1%); Reduced night lighting (-21.5%); Wildlife crossing corridor (-54.3%)
655,41.8435,-87.61550000000001,2.0,0.0,16.0,0.09250000000001535,0.0,0.24180189803857427,Low,0.24180189803857427,0.24180189803857427,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (-3.4%); Vegetation buffer (-9.4%); Wildlife crossing corridor (-11.2%)
656,41.8465,-87.61550000000001,4.0,0.6,7.0,0.09250000000001535,0.0,0.4358053969459909,Medium,0.4358053969459909,0.4067889251180529,6.658125858761216,Anti-collision window film,Anti-collision window film (6.7%); Vegetation buffer (-2.4%); Reduced night lighting (-5.2%); Wildlife crossing corridor (-5.8%)
657,41.849500000000006,-87.61550000000001,3.0,0.0,16.0,0.09250000000001535,0.0,0.3918349429393586,Medium,0.3918349429393586,0.3918349429393586,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (-2.2%); Wildlife crossing corridor (-5.1%); Vegetation buffer (-6.5%)
658,41.8525,-87.61550000000001,9.0,0.5,24.0,0.09250000000001535,1.0,0.749377492374231,High,0.749377492374231,0.6698634892230894,10.610674054169914,Vegetation buffer,Vegetation buffer (10.6%); Anti-collision window film (10.4%); Wildlife crossing corridor (7.8%); Reduced night lighting (7.5%)
659,41.855500000000006,-87.61550000000001,3.0,0.0,23.0,0.09250000000001535,0.0,0.4728191131597208,Medium,0.4728191131597208,0.46164417081584647,2.363470941179864,Vegetation buffer,Vegetation buffer (2.4%); Reduced night lighting (1.2%); Anti-collision window film (0.0%); Wildlife crossing corridor (-6.4%)
660,41.8585,-87.61550000000001,8.0,0.7777777777777778,14.0,0.09250000000001535,1.0,0.7655227996291384,High,0.7655227996291384,0.6672721670446923,12.834448906295693,Anti-collision window film,Anti-collision window film (12.8%); Wildlife crossing corridor (7.8%); Vegetation buffer (4.0%); Reduced night lighting (3.5%)
661,41.8615,-87.61550000000001,4.0,0.4,4.0,0.09250000000001535,0.0,0.5732227595507777,Medium,0.5732227595507777,0.4888921936877826,14.711656935792847,Wildlife crossing corridor,Wildlife crossing corridor (14.7%); Vegetation buffer (2.5%); Anti-collision window film (2.2%); Reduced night lighting (-0.4%)
662,41.8645,-87.61550000000001,4.0,0.4,7.0,0.09250000000001535,0.0,0.5557839405253874,Medium,0.5557839405253874,0.5462278945438023,1.7193814510998089,Anti-collision window film,Anti-collision window film (1.7%); Vegetation buffer (0.3%); Reduced night lighting (-2.2%); Wildlife crossing corridor (-5.6%)
663,41.86750000000001,-87.61550000000001,8.0,0.3333333333333333,3.0,0.09250000000001535,1.0,0.7367974527095242,High,0.7367974527095242,0.6060535794732244,17.744886706040838,Reduced night lighting,Reduced night lighting (17.7%); Wildlife crossing corridor (14.0%); Vegetation buffer (4.2%); Anti-collision window film (1.3%)
664,41.8705,-87.61550000000001,0.0,0.0,1.0,0.09250000000001535,0.0,0.551784294178406,Medium,0.551784294178406,0.551784294178406,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (-5.6%)
665,41.8735,-87.61550000000001,0.0,0.0,0.0,0.09250000000001535,0.0,0.5979186236555161,Medium,0.5979186236555161,0.5979186236555161,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
666,41.87650000000001,-87.61550000000001,1.0,0.5,0.0,0.09250000000001535,1.0,0.7501383456768785,High,0.7501383456768785,0.6900648978045646,8.008315828476595,Anti-collision window film,Anti-collision window film (8.0%); Vegetation buffer (7.3%); Reduced night lighting (3.4%); Wildlife crossing corridor (0.0%)
667,41.8795,-87.61550000000001,8.0,0.7777777777777778,0.0,0.09250000000001535,1.0,0.735840294240164,High,0.735840294240164,0.6865421388942472,6.699572683339191,Anti-collision window film,Anti-collision window film (6.7%); Wildlife crossing corridor (0.0%); Vegetation buffer (-4.5%); Reduced night lighting (-4.5%)
668,41.88250000000001,-87.61550000000001,2.0,0.0,6.0,0.09250000000001535,1.0,0.683306701727823,Medium,0.683306701727823,0.6746862140472584,1.2615839503354398,Wildlife crossing corridor,Wildlife crossing corridor (1.3%); Anti-collision window film (0.0%); Vegetation buffer (-1.1%); Reduced night lighting (-1.4%)
669,41.8855,-87.61550000000001,41.0,0.16666666666666666,33.0,0.09250000000001535,1.0,0.736690856907223,High,0.736690856907223,0.6984905138616291,5.185396654163281,Anti-collision window film,Anti-collision window film (5.2%); Vegetation buffer (2.5%); Wildlife crossing corridor (1.9%); Reduced night lighting (0.6%)
670,41.8885,-87.61550000000001,38.0,0.2564102564102564,20.0,0.09250000000001535,0.0,0.5665349419403989,Medium,0.5665349419403989,0.5167023303525959,8.796034966020768,Wildlife crossing corridor,Wildlife crossing corridor (8.8%); Anti-collision window film (0.2%); Vegetation buffer (-4.5%); Reduced night lighting (-4.6%)
671,41.8915,-87.61550000000001,21.0,0.13636363636363635,18.0,0.09250000000001535,0.0,0.5139533752559567,Medium,0.5139533752559567,0.46455585679378997,9.61128398807889,Anti-collision window film,Anti-collision window film (9.6%); Wildlife crossing corridor (6.8%); Vegetation buffer (2.0%); Reduced night lighting (0.3%)
672,41.89450000000001,-87.61550000000001,15.0,0.125,22.0,0.09250000000001535,0.0,0.4792029107135389,Medium,0.4792029107135389,0.43783108727421427,8.63346664103552,Wildlife crossing corridor,Wildlife crossing corridor (8.6%); Anti-collision window film (5.3%); Vegetation buffer (3.2%); Reduced night lighting (0.0%)
673,41.8975,-87.61550000000001,1.0,0.0,10.0,0.09250000000001535,0.0,0.27991842645758075,Low,0.27991842645758075,0.27991842645758075,0.0,Anti-collision window film,Anti-collision window film (0.0%); Vegetation buffer (-3.3%); Reduced night lighting (-6.1%); Wildlife crossing corridor (-15.7%)
674,41.900499999999994,-87.61550000000001,0.0,0.0,0.0,0.09250000000001535,0.0,0.26026659003823843,Low,0.26026659003823843,0.26026659003823843,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
675,41.90350000000001,-87.61550000000001,0.0,0.0,0.0,0.09250000000001535,1.0,0.2774710424866693,Low,0.2774710424866693,0.2774710424866693,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
676,41.9065,-87.61550000000001,0.0,0.0,0.0,0.09250000000001535,0.0,0.1530981576944317,Low,0.1530981576944317,0.1530981576944317,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
677,41.909499999999994,-87.61550000000001,0.0,0.0,0.0,0.09250000000001535,0.0,0.11936460765129187,Low,0.11936460765129187,0.11936460765129187,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
678,41.9125,-87.61550000000001,0.0,0.0,0.0,0.09250000000001535,0.0,0.1172321105913154,Low,0.1172321105913154,0.1172321105913154,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
679,41.9155,-87.61550000000001,0.0,0.0,0.0,0.09250000000001535,0.0,0.11624431769107688,Low,0.11624431769107688,0.11624431769107688,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
680,41.918499999999995,-87.61550000000001,0.0,0.0,0.0,0.09250000000001535,0.0,0.11552499614208331,Low,0.11552499614208331,0.11552499614208331,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
681,41.92150000000001,-87.61550000000001,0.0,0.0,0.0,0.09250000000001535,0.0,0.15051504617999403,Low,0.15051504617999403,0.15051504617999403,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
682,41.8315,-87.61250000000001,6.0,0.2857142857142857,10.0,0.08950000000001523,0.0,0.07412967197955499,Low,0.07412967197955499,0.07412967197955499,0.0,Reduced night lighting,Reduced night lighting (0.0%); Vegetation buffer (-6.7%); Anti-collision window film (-18.9%); Wildlife crossing corridor (-34.8%)
683,41.8345,-87.61250000000001,31.0,0.59375,20.0,0.08950000000001523,0.0,0.09165147142062302,Low,0.09165147142062302,0.07245723985551128,20.9426332906563,Wildlife crossing corridor,Wildlife crossing corridor (20.9%); Reduced night lighting (12.2%); Vegetation buffer (5.8%); Anti-collision window film (2.9%)
684,41.8375,-87.61250000000001,40.0,0.0,24.0,0.08950000000001523,0.0,0.0931177327571827,Low,0.0931177327571827,0.07436732450450956,20.136237961857827,Wildlife crossing corridor,Wildlife crossing corridor (20.1%); Reduced night lighting (14.5%); Vegetation buffer (5.4%); Anti-collision window film (0.0%)
685,41.840500000000006,-87.61250000000001,2.0,0.0,10.0,0.08950000000001523,0.0,0.0869525277929569,Low,0.0869525277929569,0.0869525277929569,0.0,Anti-collision window film,Anti-collision window film (0.0%); Vegetation buffer (-6.8%); Reduced night lighting (-18.3%); Wildlife crossing corridor (-39.9%)
686,41.8435,-87.61250000000001,2.0,0.3333333333333333,14.0,0.08950000000001523,0.0,0.22582991658798307,Low,0.22582991658798307,0.20744090600919216,8.142858509017152,Vegetation buffer,Vegetation buffer (8.1%); Reduced night lighting (7.8%); Wildlife crossing corridor (5.6%); Anti-collision window film (-5.3%)
687,41.8465,-87.61250000000001,1.0,0.5,8.0,0.08950000000001523,0.0,0.3643562838612221,Medium,0.3643562838612221,0.3314639212870389,9.027527184548688,Vegetation buffer,Vegetation buffer (9.0%); Anti-collision window film (5.4%); Reduced night lighting (3.4%); Wildlife crossing corridor (-8.6%)
688,41.849500000000006,-87.61250000000001,6.0,0.5714285714285714,16.0,0.08950000000001523,0.0,0.5353697775320259,Medium,0.5353697775320259,0.4861535759843763,9.192936100078125,Anti-collision window film,Anti-collision window film (9.2%); Wildlife crossing corridor (7.5%); Vegetation buffer (6.8%); Reduced night lighting (2.5%)
689,41.8525,-87.61250000000001,7.0,0.625,6.0,0.08950000000001523,0.0,0.557338564423046,Medium,0.557338564423046,0.5010217206993977,10.104601999315662,Anti-collision window film,Anti-collision window film (10.1%); Vegetation buffer (1.6%); Reduced night lighting (-4.6%); Wildlife crossing corridor (-7.8%)
690,41.855500000000006,-87.61250000000001,4.0,0.0,4.0,0.08950000000001523,0.0,0.4627850711612531,Medium,0.4627850711612531,0.39211739295016634,15.270085967501592,Wildlife crossing corridor,Wildlife crossing corridor (15.3%); Anti-collision window film (0.0%); Vegetation buffer (0.0%); Reduced night lighting (-3.8%)
691,41.8585,-87.61250000000001,5.0,0.6666666666666666,3.0,0.08950000000001523,1.0,0.6540537098097636,Medium,0.6540537098097636,0.5311927804524604,18.784532143856843,Wildlife crossing corridor,Wildlife crossing corridor (18.8%); Reduced night lighting (16.0%); Anti-collision window film (9.5%); Vegetation buffer (3.3%)
692,41.8615,-87.61250000000001,8.0,0.5555555555555556,11.0,0.08950000000001523,0.0,0.5961100806797967,Medium,0.5961100806797967,0.5420656016975947,9.066191083460682,Vegetation buffer,Vegetation buffer (9.1%); Anti-collision window film (6.6%); Reduced night lighting (1.4%); Wildlife crossing corridor (1.2%)
693,41.8645,-87.61250000000001,2.0,0.6666666666666666,4.0,0.08950000000001523,0.0,0.5536486452607232,Medium,0.5536486452607232,0.4802997364990867,13.248277475165715,Wildlife crossing corridor,Wildlife crossing corridor (13.2%); Anti-collision window film (5.8%); Vegetation buffer (-1.9%); Reduced night lighting (-3.9%)
694,41.86750000000001,-87.61250000000001,2.0,0.3333333333333333,6.0,0.08950000000001523,0.0,0.5374714746213685,Medium,0.5374714746213685,0.5410433730868821,-0.6645745186811884,Vegetation buffer,Vegetation buffer (-0.7%); Reduced night lighting (-1.4%); Anti-collision window film (-4.3%); Wildlife crossing corridor (-6.1%)
695,41.8705,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,0.0,0.5558054508449609,Medium,0.5558054508449609,0.5558054508449609,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
696,41.8735,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,0.0,0.5737880712946279,Medium,0.5737880712946279,0.5737880712946279,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
697,41.87650000000001,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,0.0,0.6112097642476398,Medium,0.6112097642476398,0.6112097642476398,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
698,41.8795,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,1.0,0.6358401683247934,Medium,0.6358401683247934,0.6358401683247934,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
699,41.88250000000001,-87.61250000000001,3.0,0.75,1.0,0.08950000000001523,0.0,0.38783435237569286,Medium,0.38783435237569286,0.4079288334064847,-5.181201950704579,Wildlife crossing corridor,Wildlife crossing corridor (-5.2%); Anti-collision window film (-6.7%); Reduced night lighting (-15.6%); Vegetation buffer (-21.3%)
700,41.8855,-87.61250000000001,5.0,0.6666666666666666,12.0,0.08950000000001523,1.0,0.6561098596115792,Medium,0.6561098596115792,0.5898378207522009,10.100753385814336,Anti-collision window film,Anti-collision window film (10.1%); Wildlife crossing corridor (7.3%); Vegetation buffer (6.9%); Reduced night lighting (5.8%)
701,41.8885,-87.61250000000001,11.0,0.6666666666666666,13.0,0.08950000000001523,0.0,0.4625904033813088,Medium,0.4625904033813088,0.41014131716781227,11.338126738064485,Anti-collision window film,Anti-collision window film (11.3%); Wildlife crossing corridor (4.4%); Reduced night lighting (4.4%); Vegetation buffer (1.4%)
702,41.8915,-87.61250000000001,5.0,0.3333333333333333,31.0,0.08950000000001523,0.0,0.3668007422495446,Medium,0.3668007422495446,0.35116180856476364,4.263604699616823,Anti-collision window film,Anti-collision window film (4.3%); Vegetation buffer (4.0%); Reduced night lighting (0.5%); Wildlife crossing corridor (-8.4%)
703,41.89450000000001,-87.61250000000001,2.0,0.6666666666666666,1.0,0.08950000000001523,0.0,0.127368190078062,Low,0.127368190078062,0.11422302542905836,10.320602531092858,Anti-collision window film,Anti-collision window film (10.3%); Wildlife crossing corridor (-2.0%); Reduced night lighting (-4.1%); Vegetation buffer (-5.6%)
704,41.8975,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,0.0,0.10214266152666297,Low,0.10214266152666297,0.10214266152666297,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
705,41.900499999999994,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,0.0,0.10214266152666297,Low,0.10214266152666297,0.10214266152666297,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
706,41.90350000000001,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,0.0,0.11397021039402164,Low,0.11397021039402164,0.11397021039402164,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
707,41.9065,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,0.0,0.06681500037555801,Low,0.06681500037555801,0.06681500037555801,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
708,41.909499999999994,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,0.0,0.04899011588146479,Low,0.04899011588146479,0.04899011588146479,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
709,41.9125,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,0.0,0.04685761882148832,Low,0.04685761882148832,0.04685761882148832,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
710,41.9155,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,0.0,0.04586982592124978,Low,0.04586982592124978,0.04586982592124978,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
711,41.918499999999995,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,0.0,0.045150504372256206,Low,0.045150504372256206,0.045150504372256206,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
712,41.92150000000001,-87.61250000000001,0.0,0.0,0.0,0.08950000000001523,0.0,0.07650474056795413,Low,0.07650474056795413,0.07650474056795413,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
713,41.8315,-87.6095,25.0,0.46153846153846156,7.0,0.08650000000000091,0.0,0.05268323363987733,Low,0.05268323363987733,0.055578761987670505,-5.4961097634703195,Vegetation buffer,Vegetation buffer (-5.5%); Anti-collision window film (-17.6%); Reduced night lighting (-23.3%); Wildlife crossing corridor (-48.6%)
714,41.8345,-87.6095,42.0,0.9767441860465116,7.0,0.08650000000000091,0.0,0.027444233945735964,Low,0.027444233945735964,0.038093514195879995,-38.803343067255184,Reduced night lighting,Reduced night lighting (-38.8%); Wildlife crossing corridor (-77.0%); Anti-collision window film (-89.8%); Vegetation buffer (-154.1%)
715,41.8375,-87.6095,1.0,0.0,21.0,0.08650000000000091,0.0,0.07885960823658632,Low,0.07885960823658632,0.07385960823658631,6.340381485283986,Reduced night lighting,Reduced night lighting (6.3%); Vegetation buffer (6.3%); Anti-collision window film (0.0%); Wildlife crossing corridor (-19.8%)
716,41.840500000000006,-87.6095,0.0,0.0,24.0,0.08650000000000091,0.0,0.08806975065337558,Low,0.08806975065337558,0.07306327666300663,17.039305640175296,Reduced night lighting,Reduced night lighting (17.0%); Vegetation buffer (8.5%); Wildlife crossing corridor (1.4%); Anti-collision window film (0.0%)
717,41.8435,-87.6095,0.0,0.0,10.0,0.08650000000000091,0.0,0.1842940587659383,Low,0.1842940587659383,0.1842940587659383,0.0,Anti-collision window film,Anti-collision window film (0.0%); Vegetation buffer (-3.2%); Reduced night lighting (-8.6%); Wildlife crossing corridor (-18.2%)
718,41.8465,-87.6095,0.0,0.0,3.0,0.08650000000000091,0.0,0.3381929014876331,Medium,0.3381929014876331,0.2722774792636273,19.49048070910388,Wildlife crossing corridor,Wildlife crossing corridor (19.5%); Reduced night lighting (17.5%); Anti-collision window film (0.0%); Vegetation buffer (0.0%)
719,41.849500000000006,-87.6095,4.0,0.8,2.0,0.08650000000000091,0.0,0.24144276050131225,Low,0.24144276050131225,0.24236645611183388,-0.3825733306742138,Wildlife crossing corridor,Wildlife crossing corridor (-0.4%); Reduced night lighting (-10.7%); Anti-collision window film (-15.7%); Vegetation buffer (-25.0%)
720,41.8525,-87.6095,2.0,0.0,3.0,0.08650000000000091,1.0,0.5500549002476434,Medium,0.5500549002476434,0.45785326700098666,16.76226013169705,Wildlife crossing corridor,Wildlife crossing corridor (16.8%); Reduced night lighting (15.4%); Anti-collision window film (0.0%); Vegetation buffer (0.0%)
721,41.855500000000006,-87.6095,0.0,0.0,0.0,0.08650000000000091,0.0,0.5167322500483734,Medium,0.5167322500483734,0.5167322500483734,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
722,41.8585,-87.6095,4.0,0.8,0.0,0.08650000000000091,0.0,0.36368732049921326,Medium,0.36368732049921326,0.36368732049921326,0.0,Wildlife crossing corridor,Wildlife crossing corridor (0.0%); Reduced night lighting (-8.9%); Anti-collision window film (-16.0%); Vegetation buffer (-23.0%)
723,41.8615,-87.6095,20.0,0.6190476190476191,2.0,0.08650000000000091,0.0,0.44391449164798985,Medium,0.44391449164798985,0.4026848107262436,9.287752866252463,Anti-collision window film,Anti-collision window film (9.3%); Vegetation buffer (4.1%); Reduced night lighting (2.6%); Wildlife crossing corridor (1.5%)
724,41.8645,-87.6095,20.0,0.9047619047619048,2.0,0.08650000000000091,0.0,0.34773415336059704,Medium,0.34773415336059704,0.367445596187573,-5.668538058881831,Wildlife crossing corridor,Wildlife crossing corridor (-5.7%); Reduced night lighting (-6.3%); Anti-collision window film (-14.7%); Vegetation buffer (-31.9%)
725,41.86750000000001,-87.6095,2.0,0.6666666666666666,7.0,0.08650000000000091,0.0,0.5109249262699659,Medium,0.5109249262699659,0.5042237267174261,1.3115820364181956,Anti-collision window film,Anti-collision window film (1.3%); Reduced night lighting (-1.9%); Vegetation buffer (-4.3%); Wildlife crossing corridor (-9.3%)
726,41.8705,-87.6095,0.0,0.0,0.0,0.08650000000000091,0.0,0.5636830346359827,Medium,0.5636830346359827,0.5636830346359827,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
727,41.8735,-87.6095,1.0,0.5,0.0,0.08650000000000091,2.0,0.6479075702345124,Medium,0.6479075702345124,0.6025437637504636,7.001586116308106,Vegetation buffer,Vegetation buffer (7.0%); Anti-collision window film (6.3%); Reduced night lighting (3.4%); Wildlife crossing corridor (0.0%)
728,41.87650000000001,-87.6095,1.0,0.5,0.0,0.08650000000000091,0.0,0.6499101226296388,Medium,0.6499101226296388,0.6077054385989473,6.493926246282277,Vegetation buffer,Vegetation buffer (6.5%); Anti-collision window film (5.9%); Reduced night lighting (3.4%); Wildlife crossing corridor (0.0%)
729,41.8795,-87.6095,0.0,0.0,0.0,0.08650000000000091,1.0,0.6428894756512331,Medium,0.6428894756512331,0.6428894756512331,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
730,41.88250000000001,-87.6095,0.0,0.0,0.0,0.08650000000000091,0.0,0.42153311917097447,Medium,0.42153311917097447,0.42153311917097447,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
731,41.8855,-87.6095,0.0,0.0,0.0,0.08650000000000091,0.0,0.28548816471559446,Low,0.28548816471559446,0.28548816471559446,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
732,41.8885,-87.6095,4.0,0.6,0.0,0.08650000000000091,0.0,0.18832880755717013,Low,0.18832880755717013,0.1723167834171715,8.502164033050514,Anti-collision window film,Anti-collision window film (8.5%); Vegetation buffer (5.2%); Wildlife crossing corridor (0.0%); Reduced night lighting (-1.6%)
733,41.8915,-87.6095,35.0,0.75,10.0,0.08650000000000091,0.0,0.2592483951895062,Low,0.2592483951895062,0.3046007474903036,-17.493783237364134,Wildlife crossing corridor,Wildlife crossing corridor (-17.5%); Anti-collision window film (-22.1%); Reduced night lighting (-40.9%); Vegetation buffer (-41.6%)
734,41.89450000000001,-87.6095,3.0,0.25,3.0,0.08650000000000091,0.0,0.1813521281752719,Low,0.1813521281752719,0.09726655424561884,46.365915181533815,Wildlife crossing corridor,Wildlife crossing corridor (46.4%); Reduced night lighting (42.5%); Vegetation buffer (-4.7%); Anti-collision window film (-6.0%)
735,41.8975,-87.6095,0.0,0.0,0.0,0.08650000000000091,0.0,0.09610734234676979,Low,0.09610734234676979,0.09610734234676979,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
736,41.900499999999994,-87.6095,0.0,0.0,0.0,0.08650000000000091,0.0,0.09610734234676979,Low,0.09610734234676979,0.09610734234676979,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
737,41.90350000000001,-87.6095,1.0,0.5,0.0,0.08650000000000091,0.0,0.11632578001630883,Low,0.11632578001630883,0.09240799650071187,20.56103428856759,Vegetation buffer,Vegetation buffer (20.6%); Anti-collision window film (14.0%); Reduced night lighting (11.7%); Wildlife crossing corridor (0.0%)
738,41.9065,-87.6095,0.0,0.0,0.0,0.08650000000000091,0.0,0.06482449590408194,Low,0.06482449590408194,0.06482449590408194,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
739,41.909499999999994,-87.6095,0.0,0.0,0.0,0.08650000000000091,0.0,0.04934315335406328,Low,0.04934315335406328,0.04934315335406328,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
740,41.9125,-87.6095,0.0,0.0,0.0,0.08650000000000091,0.0,0.04721065629408681,Low,0.04721065629408681,0.04721065629408681,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
741,41.9155,-87.6095,0.0,0.0,0.0,0.08650000000000091,0.0,0.046222863393848276,Low,0.046222863393848276,0.046222863393848276,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
742,41.918499999999995,-87.6095,0.0,0.0,0.0,0.08650000000000091,0.0,0.04550354184485471,Low,0.04550354184485471,0.04550354184485471,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
743,41.92150000000001,-87.6095,0.0,0.0,0.0,0.08650000000000091,0.0,0.07428655817203546,Low,0.07428655817203546,0.07428655817203546,0.0,Anti-collision window film,Anti-collision window film (0.0%); Reduced night lighting (0.0%); Vegetation buffer (0.0%); Wildlife crossing corridor (0.0%)
744,41.8315,-87.6065,2.0,0.3333333333333333,10.0,0.0835000000000008,0.0,0.05903860420526067,Low,0.05903860420526067,0.06497402806919901,-10.053462380822106,Reduced night lighting,Reduced night lighting (-10.1%); Vegetation buffer (-10.1%); Anti-collision window film (-42.6%); Wildlife crossing corridor (-47.1%)
